"RoleName","RoleId","Subscription ID","Subscription Name"
"cms-iaas-admin","e8ca90b8-7bc6-47df-8d64-60a0aa246894","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-configuration-readonly","ef2aac19-e0d9-4b16-8f7d-58030927d2e7","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-backup-readonly","a273ee90-31a6-4cb8-aceb-3386376d6e17","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-resource-billing-readonly","86f09d5f-bff0-4401-9c46-0f7655e89b04","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-paas-db-contributor","c99c142a-4ce7-4502-b426-e19c64dfa35f","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-paas-db-admin","c5861e0d-a63c-43d5-b1d2-268ee2be866d","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-networking-contributor","877c78d7-2830-44cf-aca1-56ec7da0d1cc","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-paas-storage-contributor","a6b8bc4e-ddb1-4bd4-a0ea-9488d5db6b9d","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-security-readonly","60c55180-b61a-45ae-9cf9-2515cf88de22","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-paas-db-readonly","2dbfae0d-36e2-4283-91eb-7a743b8250c5","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-virtualmachine-operator","2f55f72f-5b0e-4354-be5d-8b29fe2703f1","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-paas-storage-admin","236ffb42-20b0-412b-8b24-14920d07f579","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-networking-readonly","0d6cd64a-a0d9-4836-81ad-067784a8db45","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-paas-db-security","66d6a29d-83e1-4039-90c4-858ed3e155d2","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-account-storagecontainer-readonly","26a1b621-3e57-4534-8eef-92ff3c43f183","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"Azure OnTapCloudManager","d9eea391-69bf-47c2-a7f1-30b82101a7df","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"Cloud Manager Operator-223","b2c45c36-033d-4da5-aaaf-e58ba3359e71","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"Cloud Manager Operator-601","46fd6440-12bc-44e0-a124-4d25ee5b2183","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"Cloud Manager Operator-295","d474b574-abc2-4538-b1aa-546e0a23977d","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"Cloud Manager Operator-400","d5b9ff22-80a5-48f3-9ede-109123f668c6","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"Cloud Manager Operator-57","cd01990b-95e9-448e-b289-50b8b96aeb8d","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"Cloud Manager Operator-52","8fe55477-bc9c-471f-bc06-d5078488b8e2","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"Cloud Manager Operator-208","bd324ce0-62e2-4b3f-aae6-8aa9f172443e","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"Cloud Manager Operator-497","2c02676b-7ed5-4c61-b053-991b255c10d8","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"Cloud Manager Operator-511","210a7474-2866-4fc6-991a-46cf6255f66d","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"wk-services-cos-locks","d60a79d0-22e8-46cd-8216-3a5b03c25067","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"Azure-Netapp-SetupAsService","f631f469-b01c-4d03-89da-def31e69f2a9","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"Orca Security Side-Scanner Role v12.10.00 / 319149593cbf","a4f1a098-2ade-58dc-a835-1531004cec07","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"Orca Security - DSPM Scanner Access / 319149593cbf","923a4b85-aa91-56d5-ad54-6a79f2bfbb28","4446ddca-9925-4193-8d04-319149593cbf","GRC-NPD-CT_Legacy-Z-DevTest-Labs"
"cms-networking-admin","3afe5197-44bf-4905-b4df-ad3f2eed9b09","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-account-user-readonly","4fe31ea3-88b4-4dc1-9404-5bc9d5247974","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-iaas-contributor","e5a80ebb-e115-49a2-ba44-87b42b790723","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-backup-contributor","f28e90b9-fbe1-426f-94ea-67257da86d2b","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-mon-readonly","51a951c7-bdf4-40ab-a136-1d508ee38502","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-iaas-readonly","b47b1025-6fdc-401b-ab47-08ea4d2cde12","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-mon-admin","fcc8ec94-14db-4d63-b9a1-728f7f63346d","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-mon-prodsupport-contributor","319c193c-c2e7-46e5-b513-198d58760468","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-iaas-admin","e8ca90b8-7bc6-47df-8d64-60a0aa246894","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-configuration-readonly","ef2aac19-e0d9-4b16-8f7d-58030927d2e7","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-backup-readonly","a273ee90-31a6-4cb8-aceb-3386376d6e17","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-resource-billing-readonly","86f09d5f-bff0-4401-9c46-0f7655e89b04","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-paas-db-contributor","c99c142a-4ce7-4502-b426-e19c64dfa35f","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-paas-db-admin","c5861e0d-a63c-43d5-b1d2-268ee2be866d","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-networking-contributor","877c78d7-2830-44cf-aca1-56ec7da0d1cc","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-paas-storage-contributor","a6b8bc4e-ddb1-4bd4-a0ea-9488d5db6b9d","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-security-readonly","60c55180-b61a-45ae-9cf9-2515cf88de22","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-paas-db-readonly","2dbfae0d-36e2-4283-91eb-7a743b8250c5","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-virtualmachine-operator","2f55f72f-5b0e-4354-be5d-8b29fe2703f1","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-paas-storage-admin","236ffb42-20b0-412b-8b24-14920d07f579","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-networking-readonly","0d6cd64a-a0d9-4836-81ad-067784a8db45","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-paas-db-security","66d6a29d-83e1-4039-90c4-858ed3e155d2","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-account-storagecontainer-readonly","26a1b621-3e57-4534-8eef-92ff3c43f183","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"wk-services-cos-locks","d60a79d0-22e8-46cd-8216-3a5b03c25067","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"Azure-Netapp-SetupAsService","f631f469-b01c-4d03-89da-def31e69f2a9","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"Orca Security Side-Scanner Role v12.10.00 / 58b93834fac3","aa81e8f2-da7f-51e4-9f09-30aa5bd6c25f","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"Orca Security - DSPM Scanner Access / 58b93834fac3","4aabc25f-483c-5fc1-a860-bc627d829c64","63890090-507f-4d78-a641-58b93834fac3","TAA-TM-CA-Z-Prod"
"cms-networking-admin","3afe5197-44bf-4905-b4df-ad3f2eed9b09","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-account-user-readonly","4fe31ea3-88b4-4dc1-9404-5bc9d5247974","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-iaas-contributor","e5a80ebb-e115-49a2-ba44-87b42b790723","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-backup-contributor","f28e90b9-fbe1-426f-94ea-67257da86d2b","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-mon-readonly","51a951c7-bdf4-40ab-a136-1d508ee38502","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-iaas-readonly","b47b1025-6fdc-401b-ab47-08ea4d2cde12","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-mon-admin","fcc8ec94-14db-4d63-b9a1-728f7f63346d","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-mon-prodsupport-contributor","319c193c-c2e7-46e5-b513-198d58760468","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-iaas-admin","e8ca90b8-7bc6-47df-8d64-60a0aa246894","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-configuration-readonly","ef2aac19-e0d9-4b16-8f7d-58030927d2e7","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-backup-readonly","a273ee90-31a6-4cb8-aceb-3386376d6e17","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-resource-billing-readonly","86f09d5f-bff0-4401-9c46-0f7655e89b04","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-paas-db-contributor","c99c142a-4ce7-4502-b426-e19c64dfa35f","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-paas-db-admin","c5861e0d-a63c-43d5-b1d2-268ee2be866d","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-networking-contributor","877c78d7-2830-44cf-aca1-56ec7da0d1cc","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-paas-storage-contributor","a6b8bc4e-ddb1-4bd4-a0ea-9488d5db6b9d","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-security-readonly","60c55180-b61a-45ae-9cf9-2515cf88de22","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-paas-db-readonly","2dbfae0d-36e2-4283-91eb-7a743b8250c5","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-virtualmachine-operator","2f55f72f-5b0e-4354-be5d-8b29fe2703f1","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-paas-storage-admin","236ffb42-20b0-412b-8b24-14920d07f579","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-networking-readonly","0d6cd64a-a0d9-4836-81ad-067784a8db45","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-paas-db-security","66d6a29d-83e1-4039-90c4-858ed3e155d2","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"cms-account-storagecontainer-readonly","26a1b621-3e57-4534-8eef-92ff3c43f183","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"wk-services-cos-locks","d60a79d0-22e8-46cd-8216-3a5b03c25067","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"Azure-Netapp-SetupAsService","f631f469-b01c-4d03-89da-def31e69f2a9","a05bc1de-1c74-44ab-8574-888577428d78","GRC-GRC-CIOX-Stitch-Z-DevTest-Labs"
"avd-wpt-l3-admin-role-prod","5a812e49-5318-4256-87db-8e9eb6affb4e","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-networking-admin","3afe5197-44bf-4905-b4df-ad3f2eed9b09","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-account-user-readonly","4fe31ea3-88b4-4dc1-9404-5bc9d5247974","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-iaas-contributor","e5a80ebb-e115-49a2-ba44-87b42b790723","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-backup-contributor","f28e90b9-fbe1-426f-94ea-67257da86d2b","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-mon-readonly","51a951c7-bdf4-40ab-a136-1d508ee38502","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-iaas-readonly","b47b1025-6fdc-401b-ab47-08ea4d2cde12","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-mon-admin","fcc8ec94-14db-4d63-b9a1-728f7f63346d","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-mon-prodsupport-contributor","319c193c-c2e7-46e5-b513-198d58760468","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-iaas-admin","e8ca90b8-7bc6-47df-8d64-60a0aa246894","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-configuration-readonly","ef2aac19-e0d9-4b16-8f7d-58030927d2e7","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-backup-readonly","a273ee90-31a6-4cb8-aceb-3386376d6e17","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-resource-billing-readonly","86f09d5f-bff0-4401-9c46-0f7655e89b04","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-paas-db-contributor","c99c142a-4ce7-4502-b426-e19c64dfa35f","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-paas-db-admin","c5861e0d-a63c-43d5-b1d2-268ee2be866d","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-networking-contributor","877c78d7-2830-44cf-aca1-56ec7da0d1cc","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-paas-storage-contributor","a6b8bc4e-ddb1-4bd4-a0ea-9488d5db6b9d","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-security-readonly","60c55180-b61a-45ae-9cf9-2515cf88de22","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-paas-db-readonly","2dbfae0d-36e2-4283-91eb-7a743b8250c5","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-virtualmachine-operator","2f55f72f-5b0e-4354-be5d-8b29fe2703f1","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-paas-storage-admin","236ffb42-20b0-412b-8b24-14920d07f579","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-networking-readonly","0d6cd64a-a0d9-4836-81ad-067784a8db45","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-paas-db-security","66d6a29d-83e1-4039-90c4-858ed3e155d2","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"cms-account-storagecontainer-readonly","26a1b621-3e57-4534-8eef-92ff3c43f183","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"wk-services-cos-locks","d60a79d0-22e8-46cd-8216-3a5b03c25067","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"Azure-Netapp-SetupAsService","f631f469-b01c-4d03-89da-def31e69f2a9","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"Start VM on connect (Custom)","20f862d2-9979-4a20-af10-55fa57314d6b","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"AVD Autoscale","fc9376b2-8f2d-40a4-a85c-dc3f375d7566","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"SSP-AWS-AVD","b394e003-7143-4b15-91a8-c1d0c9879771","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"Orca Security Side-Scanner Role v12.10.00 / f9acc8423b63","8084d418-1a73-56c4-b00c-a9ab03b38797","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"Orca Security - DSPM Scanner Access / f9acc8423b63","49d3057c-7e10-5916-a919-03f341fc1454","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","48436512-9c32-4756-89d7-f9acc8423b63","GBS-WPTDev-Z-DevTest-Labs"
"Orca Security Side-Scanner Role v12.10.00 / e9f99a8013bf","c411ca2d-9cd4-54a3-898f-3a88b2a55d44","9132edb8-a1dd-4721-b488-e9f99a8013bf","GRC-CS-RCM-Z-PRD"
"Orca Security - DSPM Scanner Access / e9f99a8013bf","e2e0c801-552f-54fa-a0da-7cbe56a99108","9132edb8-a1dd-4721-b488-e9f99a8013bf","GRC-CS-RCM-Z-PRD"
"cms-networking-admin","3afe5197-44bf-4905-b4df-ad3f2eed9b09","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-account-user-readonly","4fe31ea3-88b4-4dc1-9404-5bc9d5247974","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-iaas-contributor","e5a80ebb-e115-49a2-ba44-87b42b790723","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-backup-contributor","f28e90b9-fbe1-426f-94ea-67257da86d2b","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-mon-readonly","51a951c7-bdf4-40ab-a136-1d508ee38502","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-iaas-readonly","b47b1025-6fdc-401b-ab47-08ea4d2cde12","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-mon-admin","fcc8ec94-14db-4d63-b9a1-728f7f63346d","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-mon-prodsupport-contributor","319c193c-c2e7-46e5-b513-198d58760468","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-iaas-admin","e8ca90b8-7bc6-47df-8d64-60a0aa246894","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-configuration-readonly","ef2aac19-e0d9-4b16-8f7d-58030927d2e7","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-backup-readonly","a273ee90-31a6-4cb8-aceb-3386376d6e17","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-resource-billing-readonly","86f09d5f-bff0-4401-9c46-0f7655e89b04","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-paas-db-contributor","c99c142a-4ce7-4502-b426-e19c64dfa35f","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-paas-db-admin","c5861e0d-a63c-43d5-b1d2-268ee2be866d","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-networking-contributor","877c78d7-2830-44cf-aca1-56ec7da0d1cc","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-paas-storage-contributor","a6b8bc4e-ddb1-4bd4-a0ea-9488d5db6b9d","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-security-readonly","60c55180-b61a-45ae-9cf9-2515cf88de22","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-paas-db-readonly","2dbfae0d-36e2-4283-91eb-7a743b8250c5","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-virtualmachine-operator","2f55f72f-5b0e-4354-be5d-8b29fe2703f1","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-paas-storage-admin","236ffb42-20b0-412b-8b24-14920d07f579","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-networking-readonly","0d6cd64a-a0d9-4836-81ad-067784a8db45","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-paas-db-security","66d6a29d-83e1-4039-90c4-858ed3e155d2","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-account-storagecontainer-readonly","26a1b621-3e57-4534-8eef-92ff3c43f183","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"wk-services-cos-locks","d60a79d0-22e8-46cd-8216-3a5b03c25067","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"Azure-Netapp-SetupAsService","f631f469-b01c-4d03-89da-def31e69f2a9","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"Orca Security Side-Scanner Role v12.10.00 / fb00c1593a97","dd07f6ee-5065-5a48-888a-a3a6f08c01d6","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"AppViewX_VirtualMachine_Role","51bd3308-c3cd-469b-a80a-a76f6244447b","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"AppViewX_KeyVault_Role","889b87b1-8f16-40ce-8f14-d1345510cf8e","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"AppViewX_AppGW_Role","567cbe4c-39cb-444c-a0a0-364c66fe80c0","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"Tag Reader","4cd9869f-37c2-4a3c-bf38-89b29ea224e0","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"Orca Security Side-Scanner Role v12.10.00 / 51800a7802b5","2dc12cc1-9cc2-55f2-a969-b03108b4ba7e","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"Orca Security - DSPM Scanner Access / 51800a7802b5","7c825118-3a2d-5f44-9333-e62fe7a84193","afe72d41-8f88-48b6-a8f3-fb00c1593a97","GBS-GIS-SecurityApps-Z-Prod"
"cms-networking-admin","3afe5197-44bf-4905-b4df-ad3f2eed9b09","221137d7-3f4d-4099-a997-74c96cb82ac3","GRC-CS-Policies_and_Procedures-Z-DevTest"
"cms-account-user-readonly","4fe31ea3-88b4-4dc1-9404-5bc9d5247974","221137d7-3f4d-4099-a997-74c96cb82ac3","GRC-CS-Policies_and_Procedures-Z-DevTest"
"cms-iaas-contributor","e5a80ebb-e115-49a2-ba44-87b42b790723","221137d7-3f4d-4099-a997-74c96cb82ac3","GRC-CS-Policies_and_Procedures-Z-DevTest"
"cms-backup-contributor","f28e90b9-fbe1-426f-94ea-67257da86d2b","221137d7-3f4d-4099-a997-74c96cb82ac3","GRC-CS-Policies_and_Procedures-Z-DevTest"
"cms-mon-readonly","51a951c7-bdf4-40ab-a136-1d508ee38502","221137d7-3f4d-4099-a997-74c96cb82ac3","GRC-CS-Policies_and_Procedures-Z-DevTest"
